status,device_id,location,machine,product,category,transaction,transdate,type,rcoil,rprice,rqty,mcoil,mprice,mqty,linetotal,transtotal,prcd_date
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15262422050,2022-06-16,Cash,130,1.5,1,130,1.5,1,1.5,1.5,2022-06-16
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15262697745,2022-06-16,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-06-16
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Food,15264144264,2022-06-17,Credit,110,1.5,1,110,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15264192744,2022-06-17,Credit,143,2.5,1,143,2.5,1,2.5,2.5,2022-06-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15264539526,2022-06-17,Credit,125,1.25,1,125,1.25,1,1.25,1.25,2022-06-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale,Unknown,15264544130,2022-06-17,Credit,140,2.75,1,140,2.75,1,2.75,2.75,2022-06-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Keto Bar - Creamy Peanut Butter Chocolate,Food,15264543968,2022-06-17,Cash,139,2.0,1,139,2.0,1,2.0,2.0,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15264547483,2022-06-17,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-06-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15264601622,2022-06-17,Credit,143,2.5,1,143,2.5,1,2.5,2.5,2022-06-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,15264620381,2022-06-17,Cash,142,2.0,1,142,2.0,1,2.0,2.0,2022-06-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,15264623653,2022-06-17,Cash,142,2.0,1,142,2.0,1,2.0,2.0,2022-06-17
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Belvita Snack Packs - Blueberry,Food,15264634015,2022-06-17,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15265589446,2022-06-17,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15265663901,2022-06-17,Credit,136,2.5,1,136,2.5,1,2.5,2.5,2022-06-17
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15265769447,2022-06-17,Credit,132,2.0,1,132,2.0,1,2.0,2.0,2022-06-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Non Carbonated,15266135700,2022-06-17,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-06-17
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15266137024,2022-06-17,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,15266272069,2022-06-17,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15266585646,2022-06-17,Credit,157,3.0,1,157,3.0,1,3.0,3.0,2022-06-17
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15266592842,2022-06-17,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15266596004,2022-06-17,Cash,124,1.25,1,124,1.25,1,1.25,1.25,2022-06-17
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Food,15266789161,2022-06-17,Credit,112,1.5,1,112,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Munchies Snack mix Flaming Hot,Food,15266915786,2022-06-17,Cash,121,2.0,1,121,2.0,1,2.0,2.0,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15267466161,2022-06-17,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Cheddar Jalapeno,Food,15267468963,2022-06-17,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15267769813,2022-06-17,Cash,114,2.0,1,114,2.0,1,2.0,2.0,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15268231817,2022-06-18,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-06-17
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Diet Tea - Lemon,Non Carbonated,15268592195,2022-06-18,Credit,143,2.5,1,143,2.5,1,2.5,2.5,2022-06-18
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15268611354,2022-06-18,Credit,139,2.5,1,139,2.5,1,2.5,2.5,2022-06-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15268724683,2022-06-18,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-06-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Nature's Garden Trail Mix - Cranberry Healthy,Food,15269253892,2022-06-18,Cash,139,1.5,1,139,1.5,1,1.5,1.5,2022-06-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Nature's Garden Trail Mix - Cranberry Healthy,Food,15269258101,2022-06-18,Cash,139,1.5,1,139,1.5,1,1.5,1.5,2022-06-18
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Double Cheese,Food,15269671326,2022-06-18,Cash,123,1.25,1,123,1.25,1,1.25,1.25,2022-06-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15269964117,2022-06-18,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-06-18
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15270037437,2022-06-18,Credit,120,2.0,1,120,2.0,1,2.0,2.0,2022-06-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15270224621,2022-06-18,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,BodyArmor  LYTE - Blueberry Pomegranate,Non Carbonated,15270399428,2022-06-18,Cash,145,2.75,1,145,2.75,1,2.75,2.75,2022-06-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15270778132,2022-06-18,Cash,143,2.0,1,143,2.0,1,2.0,2.0,2022-06-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15270779305,2022-06-18,Cash,143,2.0,1,143,2.0,1,2.0,2.0,2022-06-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15270841589,2022-06-18,Cash,122,1.5,1,122,1.5,1,1.5,1.5,2022-06-18
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Pop Corners - Sweet & Salty Kettle,Food,15270844673,2022-06-18,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-06-18
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,BodyArmor  LYTE - Blueberry Pomegranate,Non Carbonated,15272195648,2022-06-19,Cash,145,2.75,1,145,2.75,1,2.75,2.75,2022-06-19
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Lemon,Non Carbonated,15272264917,2022-06-19,Credit,143,2.5,1,143,2.5,1,2.5,2.5,2022-06-19
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15272342544,2022-06-19,Credit,122,1.25,1,122,1.25,1,1.25,1.25,2022-06-19
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale,Unknown,15272412536,2022-06-19,Credit,140,2.75,1,140,2.75,1,2.75,2.75,2022-06-19
Processed,VJ300320692,EB Public Library,EB Public Library x1380,RXBAR - Protein Bar - Peanut Butter,Food,15272503194,2022-06-19,Cash,135,2.0,1,135,2.0,1,2.0,2.0,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15272716724,2022-06-19,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15272819824,2022-06-19,Cash,120,2.0,1,120,2.0,1,2.0,2.0,2022-06-19
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,15272891979,2022-06-19,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15273045816,2022-06-19,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Lemonade - Burundi Blueberry,Non Carbonated,15273093751,2022-06-19,Cash,147,2.75,1,147,2.75,1,2.75,2.75,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15273126695,2022-06-19,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Popchips Potato - Sea Salt,Food,15273128149,2022-06-19,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15273128952,2022-06-19,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15273142058,2022-06-19,Cash,142,1.5,1,142,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15273323678,2022-06-19,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15273393559,2022-06-19,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-19
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Tea - Lemon,Non Carbonated,15275026419,2022-06-20,Credit,147,2.5,1,147,2.5,1,2.5,2.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,Unknown,15275270806,2022-06-20,Cash,152,4.0,1,152,4.0,1,4.0,4.0,2022-06-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,15275600210,2022-06-20,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Popchips Potato - Barbeque,Food,15275774149,2022-06-20,Credit,111,1.5,1,111,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Honey Mu,Food,15275781417,2022-06-20,Credit,120,2.0,1,120,2.0,1,2.0,2.0,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,15275831727,2022-06-20,Cash,140,2.0,1,140,2.0,1,2.0,2.0,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Lemonade - Burundi Blueberry,Non Carbonated,15275876692,2022-06-20,Credit,147,2.75,1,147,2.75,1,2.75,2.75,2022-06-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Jalapeno,Food,15275950321,2022-06-20,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Lemonade - Burundi Blueberry,Non Carbonated,15276027003,2022-06-20,Cash,147,2.75,1,147,2.75,1,2.75,2.75,2022-06-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,RXBAR - Protein Bar - Peanut Butter,Food,15276087118,2022-06-20,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-06-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,15276091073,2022-06-20,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,15276232431,2022-06-20,Credit,140,2.0,1,140,2.0,1,2.0,2.0,2022-06-20
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale,Unknown,15276285147,2022-06-20,Credit,140,2.75,1,140,2.75,1,2.75,2.75,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Iberia Coconut Water,Non Carbonated,15276667804,2022-06-20,Credit,142,2.0,1,142,2.0,1,2.0,2.0,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15276758458,2022-06-20,Credit,142,1.5,1,142,1.5,1,1.5,2.75,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Double Cheese,Food,15276758458,2022-06-20,Credit,123,1.25,1,123,1.25,1,1.25,2.75,2022-06-20
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15276804490,2022-06-20,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15276930144,2022-06-20,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15276970706,2022-06-20,Credit,132,2.0,1,132,2.0,1,2.0,2.0,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15277050952,2022-06-20,Credit,124,1.25,1,124,1.25,1,1.25,1.25,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15277071242,2022-06-20,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Double Cheese,Food,15277466554,2022-06-20,Cash,123,1.25,1,123,1.25,1,1.25,1.25,2022-06-26
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15277807071,2022-06-20,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15277814478,2022-06-20,Credit,146,3.0,1,146,3.0,1,3.0,3.0,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15277817219,2022-06-20,Credit,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15277818646,2022-06-20,Credit,124,1.5,1,124,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Double Cheese,Food,15277822719,2022-06-20,Cash,123,1.25,1,123,1.25,1,1.25,1.25,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Popchips Potato - Sour Cream & Onion,Food,15277825048,2022-06-20,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15277828762,2022-06-20,Cash,121,1.5,1,121,1.5,1,1.5,1.5,2022-06-26
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,15277883743,2022-06-20,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15277900738,2022-06-20,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15277904362,2022-06-20,Cash,122,1.5,1,122,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Spicy Queso,Food,15277912014,2022-06-20,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15277984276,2022-06-20,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pringles - Cheddar Cheese,Food,15278069649,2022-06-20,Cash,153,4.5,1,153,4.5,1,4.5,4.5,2022-06-26
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15278379110,2022-06-20,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-06-20
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,SunChips Multigrain - Harvest Cheddar,Food,15280010652,2022-06-21,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chesters Fries Flaming hot,Food,15280303458,2022-06-21,Credit,111,1.5,2,111,1.5,2,3.0,5.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15280303458,2022-06-21,Credit,134,2.5,1,134,2.5,1,2.5,5.5,2022-06-21
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Canada Dry - Ginger Ale,Unknown,15280645798,2022-06-21,Cash,140,2.75,1,140,2.75,1,2.75,2.75,2022-06-21
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15281085797,2022-06-21,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15281464128,2022-06-21,Cash,134,2.0,1,134,2.0,1,2.0,2.0,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15282406897,2022-06-21,Credit,142,1.5,1,142,1.5,1,1.5,1.5,2022-06-26
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15282415312,2022-06-21,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Keto Bar - Creamy Peanut Butter Chocolate,Food,15282419316,2022-06-21,Cash,139,2.0,1,139,2.0,1,2.0,2.0,2022-06-21
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,NuGo Dark Chocolate - Pretzel Sea Salt,Food,15282432076,2022-06-21,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-06-21
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,NuGo Dark Chocolate - Pretzel Sea Salt,Food,15282434893,2022-06-21,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-06-21
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15282441901,2022-06-21,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15282597408,2022-06-21,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Teddy Grahams - Go Paks,Unknown,15282674248,2022-06-21,Credit,156,3.0,1,156,3.0,1,3.0,4.5,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15282674248,2022-06-21,Credit,142,1.5,1,142,1.5,1,1.5,4.5,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Tea - Raspberry,Non Carbonated,15282865878,2022-06-21,Cash,145,2.5,1,145,2.5,1,2.5,2.5,2022-06-26
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15282902298,2022-06-21,Cash,130,1.5,1,130,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15283156239,2022-06-21,Cash,144,3.0,1,144,3.0,1,3.0,3.0,2022-06-21
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15283204238,2022-06-21,Credit,157,3.0,1,157,3.0,1,3.0,3.0,2022-06-26
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15283225357,2022-06-21,Cash,143,2.0,1,143,2.0,1,2.0,2.0,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15283334191,2022-06-21,Cash,114,2.0,1,114,2.0,1,2.0,2.0,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Raspberry,Non Carbonated,15283334252,2022-06-21,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15283564250,2022-06-21,Credit,134,2.5,1,134,2.5,1,2.5,2.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15283677706,2022-06-21,Credit,122,1.5,1,122,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15283680781,2022-06-21,Credit,122,1.5,1,122,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15283800039,2022-06-21,Cash,122,1.5,1,122,1.5,1,1.5,1.5,2022-06-21
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15284284306,2022-06-22,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-06-22
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15284284371,2022-06-22,Cash,135,1.5,1,135,1.5,1,1.5,1.5,2022-06-22
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15284747684,2022-06-22,Cash,143,2.0,1,143,2.0,1,2.0,2.0,2022-06-22
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15284755839,2022-06-22,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-06-22
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,S. Pellegrino Sparkling Mineral Water,Water,15285253331,2022-06-22,Cash,143,2.0,1,143,2.0,1,2.0,2.0,2022-06-22
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Popchips Potato - Sea Salt,Food,15285849990,2022-06-22,Cash,111,1.5,1,111,1.5,1,1.5,1.5,2022-06-22
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15286174516,2022-06-22,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Popchips Potato - Sour Cream & Onion,Food,15286235681,2022-06-22,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-06-26
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Goldfish Baked - Cheddar,Food,15286334533,2022-06-22,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-06-22
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Goldfish Baked - Cheddar,Food,15286399558,2022-06-22,Cash,120,1.5,1,120,1.5,1,1.5,1.5,2022-06-22
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - Kettle Corn,Food,15286480962,2022-06-22,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,RXBAR - Protein Bar - Peanut Butter,Food,15286559704,2022-06-22,Credit,135,2.0,1,135,2.0,1,2.0,2.0,2022-06-26
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15286826476,2022-06-22,Credit,146,3.5,1,146,3.5,1,3.5,3.5,2022-06-26
